index,row_id,CleanedText,pub_date,abstract,headline,keywords,news_desk,section_name,sentiment_type,sentiment_score
1749,1749,The abrupt removal of the fuel subsidy had been seen a one more act of insensibility by a government the protest criticized for favoring the wealthy ,2012-01-16 07:59:20+00:00,The abrupt removal of the fuel subsidy had been seen as one more act of insensitivity by a government the protesters criticized for favoring the wealthy.,"{'main': 'Under Pressure, Nigerian Leader Relents on Gas Price', 'kicker': None, 'content_kicker': None, 'print_headline': 'Under Pressure, Nigerian Leader Relents on Gas Price', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Politics and Government', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Jonathan, Goodluck', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Oil (Petroleum) and Gasoline', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Nigeria', 'rank': 4, 'major': 'N'}]",Foreign,World,compound,0.2023
1750,1750,The European Court of Human Rights said that Bu Canada can not be deported from Britain to his native Jordan because his trial there would be painted by evidence obtained by torture ,2012-01-17 13:42:50+00:00,The European Court of Human Rights said that Abu Qatada cannot be deported from Britain to his native Jordan because his trial there would be tainted by evidence obtained by torture.,"{'main': 'European Court Rules Britain Cannot Deport Terrorism Suspect', 'kicker': None, 'content_kicker': None, 'print_headline': 'European Court Rules Britain Cannot Deport Terrorism Suspect', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Othman, Omar Mahmoud Mohammed', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Decisions and Verdicts', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Jordan', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'AL QAEDA', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Great Britain', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Torture', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'European Court of Human Rights', 'rank': 8, 'major': 'N'}]",Foreign,World,compound,-0.5994
1751,1751,The Arab League must raise the pressure on President Lascar al Sad and his colony to stop the killing and make clear to them that their time ha run out ,2012-01-20 01:36:24+00:00,The Arab League must raise the pressure on President Bashar al-Assad and his cronies to stop the killing and make clear to them that their time has run out.,"{'main': 'Syriaâs Rising Toll', 'kicker': 'Editorial', 'content_kicker': None, 'print_headline': 'Syria&#8217;s Rising Toll', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Security Council (UN)', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'ARAB LEAGUE', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Russia', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Editorials', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Embargoes and Economic Sanctions', 'rank': 9, 'major': 'N'}]",Editorial,Opinion,compound,-0.7845
1752,1752,Direct mail rob calls endless of a even a hot air balloon covering over the highway â for many in Grenville the Republican primary can not be over soon enough ,2012-01-21 00:56:14+00:00,"Direct mail, robo-calls, endless TV ads, even a hot-air balloon hovering over the highway â for many in Greenville, the Republican primary cannot be over soon enough.","{'main': 'For South Carolinians, No Escape From the Messages', 'kicker': None, 'content_kicker': None, 'print_headline': 'For South Carolinians, No Escape From the Messages', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'South Carolina', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Political Action Committees', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Political Advertising', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Primaries and Caucuses', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Paul, Ron', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Presidential Election of 2012', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Santorum, Rick', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Romney, Mitt', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'Republican Party', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Perry, Rick', 'rank': 10, 'major': 'N'}]",National,U.S.,compound,-0.5574
1753,1753,The fiery suicide of a Tunisian fruit vendor is created with touching off the Arab Spring yet the anger and frustration that prompted those uprising persist ,2012-01-21 04:45:42+00:00,"The fiery suicide of a Tunisian fruit vendor is credited with touching off the Arab Spring, yet the anger and frustration that prompted those uprisings persist.","{'main': 'Self-Immolation Is on the Rise in the Arab World', 'kicker': None, 'content_kicker': None, 'print_headline': 'Self-Immolation Is on the Rise in the Arab World', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Suicides and Suicide Attempts', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Bouazizi, Mohamed', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Morocco', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Demonstrations, Protests, and Riots', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Immolation', 'rank': 6, 'major': 'N'}]",Foreign,World,compound,-0.9136
1754,1754,The decision by Haled Lethal who is based in Syria open the door for a leadership contest and add to the uncertainty enveloping James ,2012-01-21 22:04:33+00:00,"The decision by Khaled Meshal, who is based in Syria, opens the door for a leadership contest and adds to the uncertainty enveloping Hamas.","{'main': 'Hamas Says That Its Political Leader Does Not Plan to Seek Re-election', 'kicker': None, 'content_kicker': None, 'print_headline': 'Hamas Says That Its Political Leader Does Not Plan to Seek Re-election', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Hamas', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Meshal, Khaled', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Fatah, Al', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Elections', 'rank': 7, 'major': 'N'}]",Foreign,World,compound,-0.34
1755,1755,Video shot by a farmer in the West Bank ha been turned into a compelling personal tale called âGive Broken Camera â now competing at Abundance ,2012-01-23 03:12:44+00:00,"Video shot by a farmer in the West Bank has been turned into a compelling personal tale, called âFive Broken Cameras,â now competing at Sundance.","{'main': 'From Unyielding Cameraman, an Acclaimed Film', 'kicker': 'Bilin Journal', 'content_kicker': None, 'print_headline': 'From Unyielding Cameraman, an Acclaimed Film', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'West Bank', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Sundance Film Festival (Park City, Utah)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Cameras', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Movies', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Israeli Settlements', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Documentary Films and Programs', 'rank': 8, 'major': 'N'}]",Foreign,World,compound,0.0516
1756,1756,The arrest along with remark by a Slim clerk are seen a a blow to prospect for negotiation on starting peace talk ,2012-01-23 21:12:32+00:00,"The arrests, along with remarks by a Muslim cleric, are seen as a blow to prospects for negotiations on restarting peace talks.","{'main': '2 Palestinian Legislators Are Arrested in East Jerusalem Protest', 'kicker': None, 'content_kicker': None, 'print_headline': '2 Palestinian Legislators Are Arrested in East Jerusalem Protest', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Hamas', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Demonstrations, Protests, and Riots', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Authority', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 6, 'major': 'N'}]",Foreign,World,compound,0.5106
1757,1757,Thousands of refugee were left strange after the United States stopped processing vista in Damascus saying the situation wa too volatile to send official for required interview ,2012-01-24 02:28:41+00:00,"Thousands of refugees were left stranded after the United States stopped processing visas in Damascus, saying the situation was too volatile to send officials for required interviews.","{'main': 'Unrest and American Safety Concerns Strand Iraqis in Syria Awaiting Visas for U.S.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Unrest and American Safety Concerns Strand Iraqis in Syria Awaiting Visas for U.S.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'International Relations', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Refugees and Displaced Persons', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Damascus (Syria)', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Visas', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Iraq War (2003-11)', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Immigration and Emigration', 'rank': 10, 'major': 'N'}]",Foreign,World,compound,0.0258
1758,1758,Tocchi To the new head of the Media Laboratory at M I T say that the Middle Last and North Africa are on the cusp of creating their own Silicon Valley experience ,2012-01-25 19:11:09+00:00,"Joichi Ito, the new head of the Media Laboratory at M.I.T., says that the Middle East and North Africa are on the cusp of creating their own Silicon Valley experience.","{'main': 'Entrepreneurial Spirit Awaits Its Moment in the Middle East', 'kicker': None, 'content_kicker': None, 'print_headline': 'Entrepreneurial Spirit Awaits Its Moment in the Middle East', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Venture Capital', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Middle East', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Entrepreneurship', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'MIT Media Lab', 'rank': 4, 'major': 'N'}]",Foreign,World,compound,0.296
1759,1759,Despite greater effort to stop violence the number of reported child abuse case is rising ,2012-01-25 19:13:48+00:00,"Despite greater efforts to stop violence, the number of reported child abuse cases is rising.","{'main': 'Jordan Struggles to Protect Children', 'kicker': None, 'content_kicker': None, 'print_headline': ""Jordan's Difficulties With Child Protection"", 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Child Abuse and Neglect', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Jordan', 'rank': 2, 'major': 'N'}]",Foreign,World,compound,-0.9064
1760,1760,The British prime minister said Wednesday that the activity of the European Court of Human Rights should be restricted from overriding national judgment ,2012-01-25 20:56:39+00:00,The British prime minister said Wednesday that the activities of the European Court of Human Rights should be restricted from overruling national judgments.,"{'main': 'Cameron Calls for European Court to Limit Its Reach', 'kicker': None, 'content_kicker': None, 'print_headline': 'Cameron Urges Steps To Restrict Rights Court', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Othman, Omar Mahmoud Mohammed', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Great Britain', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Cameron, David', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'European Court of Human Rights', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,-0.3818
1761,1761,The Palestinian president Mahmoud Bias said he would leave open the possibility or resuming talk under certain condition and after consultation with Arab League representative on Web ,2012-01-26 04:28:57+00:00,"The Palestinian president, Mahmoud Abbas, said he would leave open the possibility or resuming talks under certain conditions and after consultations with Arab League representatives on Feb. 4.","{'main': 'Palestinians and Israelis Donât Agree on New Talks', 'kicker': None, 'content_kicker': None, 'print_headline': 'Palestinians And Israelis Donât Agree On New Talks', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'International Relations', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'ABBAS, MAHMOUD', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 6, 'major': 'N'}]",Foreign,World,compound,0.128
1762,1762,Israel want existing settlement block to become of a part of Israel an approach that the Palestinians rejected a unacceptable ,2012-01-27 19:29:13+00:00,"Israel wants existing settlement blocks to become of a part of Israel, an approach that the Palestinians rejected as unacceptable.","{'main': 'Israelis Say Settlements Must Be Part of Israeli State', 'kicker': None, 'content_kicker': None, 'print_headline': 'Israelis Say Settlements Must Be Part Of Israeli State', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Erekat, Saeb', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'ABBAS, MAHMOUD', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Israeli Settlements', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 7, 'major': 'N'}]",Foreign,World,compound,-0.836
